cat1	cat2	elapsed	Epochs	val_binary_accuracy	val_categorical_accuracy
doc	log	64.99318838119507	15	0.87	0.87
doc	pdf	85.4336097240448	18	0.8975	0.8975
doc	png	115.4901876449585	25	0.9075	0.9075
doc	pps	78.30943393707275	17	0.7875	0.7875
doc	ppt	295.6816108226776	63	0.79	0.79
doc	pptx	85.46634531021118	15	0.8725	0.8725
doc	ps	145.86195755004883	30	0.91	0.91
doc	rtf	115.0002453327179	24	0.88	0.88
doc	sql	149.2507724761963	34	0.9	0.9
doc	swf	195.67110872268677	46	0.86	0.86
doc	txt	61.720083236694336	13	0.86	0.86
doc	wp	77.84580278396606	17	0.8075	0.8075
doc	xls	256.2992949485779	63	0.7925	0.7925
doc	xml	76.09735679626465	15	0.88	0.88
dwf	eps	122.4359302520752	25	0.9775	0.9775
dwf	f	131.3002691268921	29	0.9925	0.9925
dwf	gif	141.30577635765076	34	0.6275	0.6275
dwf	gz	123.90237760543823	26	0.5175	0.5175
dwf	hlp	92.47980046272278	19	0.9975	0.9975
dwf	html	93.2004075050354	19	1.0	1.0
dwf	java	105.81270265579224	22	1.0	1.0
dwf	jpg	60.227081537246704	11	0.56	0.56
dwf	kml	104.59131264686584	22	0.9975	0.9975
dwf	kmz	157.92741870880127	38	0.7175	0.7175
dwf	log	110.31597137451172	23	0.9975	0.9975
dwf	pdf	171.05507612228394	41	0.68	0.68
dwf	png	73.65977168083191	15	0.5275	0.5275
dwf	pps	102.80554485321045	22	0.565	0.565
dwf	ppt	106.98713707923889	21	0.5975	0.5975
dwf	pptx	131.130601644516	25	0.5825	0.5825
dwf	ps	93.20925307273865	18	0.9625	0.9625
dwf	rtf	85.40699028968811	17	0.9925	0.9925
dwf	sql	79.90564227104187	17	0.99	0.99
dwf	swf	120.6544680595398	27	0.6025	0.6025
dwf	txt	82.80873894691467	18	0.9975	0.9975
dwf	wp	88.24878025054932	19	0.9625	0.9625
dwf	xls	89.4144401550293	19	0.9275	0.9275
dwf	xml	118.6391589641571	26	1.0	1.0
eps	f	165.89686608314514	38	0.9075	0.9075
eps	gif	82.48998546600342	17	0.9725	0.9725
eps	gz	74.97053027153015	15	0.9675	0.9675
eps	hlp	107.00285983085632	22	0.9575	0.9575
eps	html	183.88142919540405	42	0.94	0.94
eps	java	170.31028985977173	39	0.915	0.915
eps	jpg	114.0940477848053	25	0.9625	0.9625
eps	kml	205.7657914161682	48	0.9775	0.9775
eps	kmz	88.5256621837616	18	0.9825	0.9825
eps	log	98.2190170288086	21	0.86	0.86
eps	pdf	98.00369620323181	21	0.8675	0.8675
eps	png	75.0801317691803	15	0.9725	0.9725
eps	pps	124.47804355621338	25	0.95	0.95
eps	ppt	110.68326425552368	21	0.97	0.97
eps	pptx	105.442307472229	21	0.9725	0.9725
eps	ps	133.2845959663391	28	0.6975	0.6975
eps	rtf	151.0144748687744	34	0.91	0.91
eps	sql	255.07864785194397	63	0.935	0.935
eps	swf	92.26169848442078	18	0.9875	0.9875
eps	txt	344.6309061050415	79	0.9125	0.9125
eps	wp	160.67427444458008	34	0.97	0.97
eps	xls	104.22652673721313	20	0.965	0.965
eps	xml	83.2302131652832	15	0.8775	0.8775
f	gif	91.36007714271545	17	1.0	1.0
f	gz	87.46325421333313	16	0.995	0.995
f	hlp	131.50996565818787	27	0.7775	0.7775
f	html	104.06270909309387	20	0.85	0.85
f	java	130.40652585029602	26	0.8075	0.8075
f	jpg	91.4323582649231	17	0.9925	0.9925
f	kml	195.97104954719543	42	0.9675	0.9675
f	kmz	88.47325491905212	18	0.9875	0.9875
f	log	150.75567293167114	32	0.78	0.78
f	pdf	117.44079971313477	23	0.935	0.935
f	png	89.02753615379333	17	0.9925	0.9925
f	pps	160.08579683303833	32	0.985	0.985
f	ppt	125.11380577087402	23	0.9725	0.9725
f	pptx	86.011559009552	15	0.9925	0.9925
f	ps	151.74612164497375	30	0.88	0.88
f	rtf	136.16223788261414	28	0.9525	0.9525
f	sql	123.72914528846741	24	0.7975	0.7975
f	swf	169.46867680549622	35	0.995	0.995
f	txt	158.13637948036194	33	0.6575	0.6575
f	wp	217.79230380058289	51	0.91	0.91
f	xls	88.44079279899597	16	0.895	0.895
f	xml	91.32526111602783	16	0.8225	0.8225
gif	gz	188.33243060112	41	0.61	0.61
gif	hlp	129.14806985855103	25	1.0	1.0
gif	html	83.12439942359924	15	1.0	1.0
gif	java	91.76734066009521	16	1.0	1.0
gif	jpg	252.76772236824036	54	0.7125	0.7125
gif	kml	125.18645358085632	26	1.0	1.0
gif	kmz	114.02331352233887	21	0.6825	0.6825
gif	log	97.36366271972656	17	0.995	0.995
gif	pdf	152.90894269943237	31	0.7075	0.7075
gif	png	185.49570107460022	40	0.6225	0.6225
gif	pps	107.50895738601685	22	0.6075	0.6075
gif	ppt	125.17036199569702	27	0.6475	0.6475
gif	pptx	198.28600788116455	49	0.69	0.69
gif	ps	127.92468214035034	26	0.9725	0.9725
gif	rtf	101.17850613594055	18	0.9925	0.9925
gif	sql	102.37042808532715	18	1.0	1.0
gif	swf	248.2057180404663	53	0.6125	0.6125
gif	txt	132.73796129226685	25	1.0	1.0
gif	wp	161.11924362182617	32	0.955	0.955
gif	xls	162.93808245658875	32	0.9425	0.9425
gif	xml	102.55821990966797	19	1.0	1.0
gz	hlp	94.38676190376282	17	1.0	1.0
gz	html	99.79828834533691	17	1.0	1.0
gz	java	94.41455745697021	16	1.0	1.0
gz	jpg	197.82851362228394	41	0.655	0.655
gz	kml	102.06467413902283	18	1.0	1.0
gz	kmz	232.27373218536377	51	0.71	0.71
gz	log	110.82033896446228	22	1.0	1.0
gz	pdf	137.44303441047668	27	0.7	0.7
gz	png	71.295077085495	12	0.5525	0.5525
gz	pps	160.36495733261108	32	0.6425	0.6425
gz	ppt	146.8690869808197	30	0.675	0.675
gz	pptx	167.3329815864563	36	0.6	0.6
gz	ps	94.60068678855896	17	0.995	0.995
gz	rtf	126.10938239097595	25	0.995	0.995
gz	sql	99.04011535644531	18	0.9975	0.9975
gz	swf	154.256117105484	32	0.655	0.655
gz	txt	106.31066274642944	20	1.0	1.0
gz	wp	149.24204230308533	31	0.985	0.985
gz	xls	105.65664935112	19	0.9725	0.9725
gz	xml	96.14653253555298	16	1.0	1.0
hlp	html	78.18056297302246	13	0.755	0.755
hlp	java	102.7903184890747	19	0.745	0.745
hlp	jpg	109.84026026725769	21	0.995	0.995
hlp	kml	105.69573450088501	20	0.96	0.96
hlp	kmz	166.2428162097931	34	1.0	1.0
hlp	log	120.18591833114624	22	0.9075	0.9075
hlp	pdf	236.71791672706604	52	0.9825	0.9825
hlp	png	91.41542983055115	15	0.9975	0.9975
hlp	pps	83.11569309234619	14	0.99	0.99
hlp	ppt	131.9925355911255	23	0.9825	0.9825
hlp	pptx	126.79560351371765	23	0.995	0.995
hlp	ps	197.66500687599182	42	0.9675	0.9675
hlp	rtf	139.44494581222534	25	0.955	0.955
hlp	sql	119.55589008331299	21	0.8725	0.8725
hlp	swf	149.42354226112366	30	0.99	0.99
hlp	txt	92.19988203048706	16	0.8075	0.8075
hlp	wp	162.9280378818512	34	0.8975	0.8975
hlp	xls	117.951406955719	22	0.93	0.93
hlp	xml	116.72340989112854	20	0.9	0.9
html	java	266.15811109542847	56	0.8875	0.8875
html	jpg	110.16153287887573	19	0.9975	0.9975
html	kml	175.2286069393158	36	0.9325	0.9325
html	kmz	86.6191017627716	14	0.9975	0.9975
html	log	137.5071702003479	27	0.895	0.895
html	pdf	194.54481840133667	41	0.9575	0.9575
html	png	111.07748532295227	20	1.0	1.0
html	pps	119.24643564224243	22	0.9825	0.9825
html	ppt	112.7272891998291	20	0.975	0.975
html	pptx	119.20137333869934	22	0.99	0.99
html	ps	112.45959639549255	20	0.8775	0.8775
html	rtf	183.6814398765564	38	0.9575	0.9575
html	sql	188.38313698768616	39	0.94	0.94
html	swf	115.61748909950256	21	0.9875	0.9875
html	txt	139.25986790657043	27	0.8775	0.8775
html	wp	229.2503309249878	50	0.895	0.895
html	xls	84.97681760787964	13	0.955	0.955
html	xml	275.12966561317444	64	0.9	0.9
java	jpg	111.42215919494629	19	0.9975	0.9975
java	kml	233.06629395484924	53	0.9875	0.9875
java	kmz	94.16127848625183	18	0.9975	0.9975
java	log	175.2495939731598	40	0.91	0.91
java	pdf	241.02716875076294	54	0.98	0.98
java	png	98.777592420578	17	1.0	1.0
java	pps	101.03482508659363	18	0.985	0.985
java	ppt	94.87214374542236	16	0.98	0.98
java	pptx	118.02786111831665	22	0.995	0.995
java	ps	83.1377420425415	13	0.9075	0.9075
java	rtf	304.9683060646057	71	0.9775	0.9775
java	sql	197.92660117149353	43	0.87	0.87
java	swf	108.58843040466309	21	0.985	0.985
java	txt	137.1638572216034	27	0.7825	0.7825
java	wp	205.97825479507446	45	0.905	0.905
java	xls	88.51010012626648	14	0.9125	0.9125
java	xml	209.40623545646667	46	0.9	0.9
jpg	kml	96.67551445960999	16	0.99	0.99
jpg	kmz	211.7105097770691	46	0.755	0.755
jpg	log	104.29112482070923	18	0.9925	0.9925
